-2.6061,CmdV,4.9284,AngV,3.7166
TrajControlTask ,33.445,Cmd,-0.3937,Ang,-0.5986,CmdV,8.7539,AngV,8.1619
TrajControlTask ,33.450,Cmd,-0.3447,Ang,-0.5527,CmdV,9.5486,AngV,8.5077
TrajControlTask ,33.455,Cmd,-0.2957,Ang,-0.5081,CmdV,10.2559,AngV,9.0643
TrajControlTask ,33.460,Cmd,-0.2465,Ang,-0.4639,CmdV,10.7141,AngV,9.6230
TrajControlTask ,33.465,Cmd,-0.1973,Ang,-0.4197,CmdV,10.8616,AngV,10.0200
TrajControlTask ,33.470,Cmd,-0.1480,Ang,-0.3732,CmdV,10.1672,AngV,10.2680
TrajControlTask ,33.475,Cmd,-0.0987,Ang,-0.3244,CmdV,9.2712,AngV,10.1232
TrajControlTask ,33.480,Cmd,-0.0493,Ang,-0.2739,CmdV,8.5084,AngV,10.0147
TrajControlTask ,33.485,Cmd,-0.0000,Ang,-0.2219,CmdV,7.8597,AngV,9.8550
TrajControlTask ,33.490,Cmd,0.0493,Ang,-0.1699,CmdV,7.7052,AngV,9.6912
TrajControlTask ,33.495,Cmd,0.0987,Ang,-0.1185,CmdV,7.8408,AngV,9.2665
TrajControlTask ,33.500,Cmd,0.1480,Ang,-0.0682,CmdV,8.2485,AngV,8.9664
TrajControlTask ,33.505,Cmd,0.1973,Ang,-0.0191,CmdV,8.7092,AngV,8.8802
TrajControlTask ,33.510,Cmd,0.2465,Ang,0.0288,CmdV,9.2378,AngV,8.7727
TrajControlTask ,33.515,Cmd,0.2956,Ang,0.0752,CmdV,9.8886,AngV,9.1143
TrajControlTask ,33.520,Cmd,0.3447,Ang,0.1206,CmdV,10.4507,AngV,9.5496
TrajControlTask ,33.525,Cmd,0.3937,Ang,0.1648,CmdV,11.0420,AngV,9.9764
TrajControlTask ,33.530,Cmd,0.4426,Ang,0.2094,CmdV,11.0722,AngV,10.3382
TrajControlTask ,33.535,Cmd,0.4914,Ang,0.2559,CmdV,10.3345,AngV,10.4021
TrajControlTask ,33.540,Cmd,0.5401,Ang,0.3045,CmdV,9.5036,AngV,10.3648
TrajControlTask ,33.545,Cmd,0.5887,Ang,0.3551,CmdV,8.5485,AngV,10.1424
TrajControlTask ,33.550,Cmd,0.6371,Ang,0.4074,CmdV,7.6431,AngV,9.9221
TrajControlTask ,33.555,Cmd,0.6853,Ang,0.4600,CmdV,7.2684,AngV,9.6656
TrajControlTask ,33.560,Cmd,0.7334,Ang,0.5125,CmdV,7.0921,AngV,9.4059
TrajControlTask ,33.565,Cmd,0.7813,Ang,0.5641,CmdV,7.1606,AngV,9.1484
TrajControlTask ,33.570,Cmd,0.8290,Ang,0.6145,CmdV,7.5176,AngV,8.9536
TrajControlTask ,33.575,Cmd,0.8765,Ang,0.6621,CmdV,8.5000,AngV,8.7940
TrajControlTask ,33.580,Cmd,0.9237,Ang,0.7068,CmdV,9.6748,AngV,9.1878
TrajControlTask ,33.585,Cmd,0.9708,Ang,0.7499,CmdV,10.3889,AngV,9.5145
TrajControlTask ,33.590,Cmd,1.0176,Ang,0.7917,CmdV,11.0354,AngV,10.0030
TrajControlTask ,33.595,Cmd,1.0642,Ang,0.8327,CmdV,11.4604,AngV,10.3212
TrajControlTask ,33.600,Cmd,1.1105,Ang,0.8762,CmdV,10.5341,AngV,10.5404
TrajControlTask ,33.605,Cmd,1.1565,Ang,0.9223,CmdV,9.3551,AngV,10.5287
TrajControlTask ,33.610,Cmd,1.2022,Ang,0.9714,CmdV,7.9261,AngV,10.3840
TrajControlTask ,33.615,Cmd,1.2477,Ang,1.0222,CmdV,6.9324,AngV,10.2477
TrajControlTask ,33.620,Cmd,1.2928,Ang,1.0736,CmdV,6.2453,AngV,9.7337
TrajControlTask ,33.625,Cmd,1.3376,Ang,1.1242,CmdV,6.2041,AngV,9.1952
TrajControlTask ,33.630,Cmd,1.3821,Ang,1.1739,CmdV,6.2385,AngV,8.7099
TrajControlTask ,33.635,Cmd,1.4262,Ang,1.2210,CmdV,7.0285,AngV,8.4460
TrajControlTask ,33.640,Cmd,1.4700,Ang,1.2644,CmdV,8.3264,AngV,8.2491
TrajControlTask ,33.645,Cmd,1.5135,Ang,1.3046,CmdV,9.6043,AngV,8.3896
TrajControlTask ,33.650,Cmd,1.5565,Ang,1.3432,CmdV,10.2778,AngV,9.0430
TrajControlTask ,33.655,Cmd,1.5992,Ang,1.3807,CmdV,10.8093,AngV,9.5698
TrajControlTask ,33.660,Cmd,1.6415,Ang,1.4184,CmdV,10.7584,AngV,10.0732
TrajControlTask ,33.665,Cmd,1.6833,Ang,1.4593,CmdV,9.4137,AngV,10.2680
TrajControlTask ,33.670,Cmd,1.7248,Ang,1.5030,CmdV,8.0165,AngV,10.1945
TrajControlTask ,33.675,Cmd,1.7658,Ang,1.5495,CmdV,6.4914,AngV,10.0189
TrajControlTask ,33.680,Cmd,1.8064,Ang,1.5970,CmdV,5.6373,AngV,9.6869
TrajControlTask ,33.685,Cmd,1.8466,Ang,1.6442,CmdV,5.2805,AngV,9.0430
TrajControlTask ,33.690,Cmd,1.8862,Ang,1.6902,CmdV,5.2964,AngV,8.2034
TrajControlTask ,33.695,Cmd,1.9255,Ang,1.7343,CmdV,5.7036,AngV,7.8586
TrajControlTask ,33.700,Cmd,1.9642,Ang,1.7742,CmdV,7.0712,AngV,7.5702
TrajControlTask ,33.705,Cmd,2.0025,Ang,1.8118,CmdV,7.8956,AngV,7.3967
TrajControlTask ,33.710,Cmd,2.0403,Ang,1.8466,CmdV,8.8803,AngV,7.9054
TrajControlTask ,33.715,Cmd,2.0776,Ang,1.8800,CmdV,9.4511,AngV,8.5056
TrajControlTask ,33.720,Cmd,2.1143,Ang,1.9124,CmdV,9.8232,AngV,9.1186
TrajControlTask ,33.725,Cmd,2.1505,Ang,1.9464,CmdV,9.0566,AngV,9.4815
TrajControlTask ,33.730,Cmd,2.1862,Ang,1.9832,CmdV,7.7459,AngV,9.5124
TrajControlTask ,33.735,Cmd,2.2214,Ang,2.0227,CmdV,6.2634,AngV,9.2729
TrajControlTask ,33.740,Cmd,2.2560,Ang,2.0637,CmdV,5.1762,AngV,9.0420
TrajControlTask ,33.745,Cmd,2.2901,Ang,2.1044,CmdV,4.7343,AngV,8.3183
TrajControlTask ,33.750,Cmd,2.3236,Ang,2.1443,CmdV,4.6513,AngV,7.6287
TrajControlTask ,33.755,Cmd,2.3565,Ang,2.1825,CmdV,4.8348,AngV,7.2051
TrajControlTask ,33.760,Cmd,2.3888,Ang,2.2185,CmdV,5.2939,AngV,6.7581
TrajControlTask ,33.765,Cmd,2.4206,Ang,2.2508,CmdV,6.5324,AngV,6.5102
TrajControlTask ,33.770,Cmd,2.4518,Ang,2.2811,CmdV,7.1995,AngV,6.5623
TrajControlTask ,33.775,Cmd,2.4823,Ang,2.3095,CmdV,7.7273,AngV,7.1679
TrajControlTask ,33.780,Cmd,2.5122,Ang,2.3361,CmdV,8.3578,AngV,7.6691
TrajControlTask ,33.785,Cmd,2.5416,Ang,2.3620,CmdV,8.5417,AngV,8.1661
TrajControlTask ,33.790,Cmd,2.5703,Ang,2.3902,CmdV,7.4700,AngV,8.1917
TrajControlTask ,33.795,Cmd,2.5983,Ang,2.4213,CmdV,5.8965,AngV,8.0746
TrajControlTask ,33.800,Cmd,2.6257,Ang,2.4549,CmdV,4.3666,AngV,7.7787
TrajControlTask ,33.805,Cmd,2.6525,Ang,2.4899,CmdV,3.2829,AngV,7.4350
TrajControlTask ,33.810,Cmd,2.6786,Ang,2.5247,CmdV,2.6608,AngV,6.7390
TrajControlTask ,33.815,Cmd,2.7040,Ang,2.5584,CmdV,2.5123,AngV,6.1813
TrajControlTask ,33.820,Cmd,2.7288,Ang,2.5904,CmdV,2.6493,AngV,5.8450
TrajControlTask ,33.825,Cmd,2.7530,Ang,2.6193,CmdV,3.4204,AngV,5.4577
TrajControlTask ,33.830,Cmd,2.7764,Ang,2.6440,CmdV,4.7211,AngV,5.1352
TrajControlTask ,33.835,Cmd,2.7991,Ang,2.6651,CmdV,5.9697,AngV,5.4279
TrajControlTask ,33.840,Cmd,2.8212,Ang,2.6841,CmdV,6.7144,AngV,5.9334
TrajControlTask ,33.845,Cmd,2.8426,Ang,2.7017,CmdV,7.1142,AngV,6.5815
TrajControlTask ,33.850,Cmd,2.8632,Ang,2.7183,CmdV,7.4258,AngV,6.9050
TrajControlTask ,33.855,Cmd,2.8832,Ang,2.7374,CmdV,6.2126,AngV,7.0497
TrajControlTask ,33.860,Cmd,2.9024,Ang,2.7599,CmdV,4.4610,AngV,6.8263
TrajControlTask ,33.865,Cmd,2.9209,Ang,2.7850,CmdV,2.8350,AngV,6.5783
TrajControlTask ,33.870,Cmd,2.9387,Ang,2.8118,CmdV,1.5080,AngV,6.0345
TrajControlTask ,33.875,Cmd,2.9558,Ang,2.8386,CmdV,0.8018,AngV,5.3172
TrajControlTask ,33.880,Cmd,2.9722,Ang,2.8644,CmdV,0.5385,AngV,4.4605
TrajControlTask ,33.885,Cmd,2.9878,Ang,2.8885,CmdV,0.5821,AngV,3.9199
TrajControlTask ,33.890,Cmd,3.0027,Ang,2.9076,CmdV,2.0299,AngV,3.6378
TrajControlTask ,33.895,Cmd,3.0168,Ang,2.9224,CmdV,3.4928,AngV,3.3579
TrajControlTask ,33.900,Cmd,3.0302,Ang,2.9344,CmdV,4.3688,AngV,3.5101
TrajControlTask ,33.905,Cmd,3.0428,Ang,2.9446,CmdV,4.8719,AngV,4.2498
TrajControlTask ,33.910,Cmd,3.0548,Ang,2.9539,CmdV,5.0871,AngV,4.8457
TrajControlTask ,33.915,Cmd,3.0659,Ang,2.9625,CmdV,5.1773,AngV,5.2533
TrajControlTask ,33.920,Cmd,3.0763,Ang,2.9725,CmdV,4.2835,AngV,5.4300
TrajControlTask ,33.925,Cmd,3.0859,Ang,2.9858,CmdV,2.5895,AngV,5.2406
TrajControlTask ,33.930,Cmd,3.0948,Ang,3.0015,CmdV,1.0618,AngV,5.0330
TrajControlTask ,33.935,Cmd,3.1029,Ang,3.0181,CmdV,0.0266,AngV,4.3104
TrajControlTask ,33.940,Cmd,3.1102,Ang,3.0341,CmdV,-0.4523,AngV,3.2515
TrajControlTask ,33.945,Cmd,3.1168,Ang,3.0493,CmdV,-0.7513,AngV,2.5715
TrajControlTask ,33.950,Cmd,3.1226,Ang,3.0635,CmdV,-0.9611,AngV,2.1618
TrajControlTask ,33.955,Cmd,3.1276,Ang,3.0746,CmdV,-0.3514,AngV,1.9063
TrajControlTask ,33.960,Cmd,3.1319,Ang,3.0809,CmdV,1.1607,AngV,1.7637
TrajControlTask ,33.965,Cmd,3.1354,Ang,3.0832,CmdV,2.5104,AngV,1.7531
TrajControlTask ,33.970,Cmd,3.1381,Ang,3.0837,CmdV,3.0742,AngV,2.4310
TrajControlTask ,33.975,Cmd,3.1400,Ang,3.0836,CmdV,3.0642,AngV,2.9557
TrajControlTask ,33.980,Cmd,3.1412,Ang,3.0835,CmdV,2.7976,AngV,3.3037
TrajControlTask ,33.985,Cmd,3.1416,Ang,3.0839,CmdV,2.3526,AngV,3.2824
TrajControlTask ,33.990,Cmd,3.1412,Ang,3.0859,CmdV,1.2707,AngV,3.1153
TrajControlTask ,33.995,Cmd,3.1400,Ang,3.0891,CmdV,0.2979,AngV,2.9365
TrajControlTask ,34.000,Cmd,3.1381,Ang,3.0933,CmdV,-0.6447,AngV,2.5715
TrajControlTask ,34.005,Cmd,3.1354,Ang,3.0976,CmdV,-1.2760,AngV,1.6541
TrajControlTask ,34.010,Cmd,3.1319,Ang,3.1011,CmdV,-1.5791,AngV,0.7495
TrajControlTask ,34.015,Cmd,3.1276,Ang,3.1035,CmdV,-1.6930,AngV,0.1568
TrajControlTask ,34.020,Cmd,3.1226,Ang,3.1048,CmdV,-1.7964,AngV,0.0014
TrajControlTask ,34.025,Cmd,3.1168,Ang,3.1050,CmdV,-1.9556,AngV,-0.0061
TrajControlTask ,34.030,Cmd,3.1102,Ang,3.1048,CmdV,-2.3146,AngV,-0.0039
TrajControlTask ,34.035,Cmd,3.1029,Ang,3.1041,CmdV,-2.7006,AngV,0.2760
TrajControlTask ,34.040,Cmd,3.0948,Ang,3.1017,CmdV,-2.5852,AngV,0.5388
TrajControlTask ,34.045,Cmd,3.0859,Ang,3.0974,CmdV,-2.2803,AngV,0.7953
TrajControlTask ,34.050,Cmd,3.0763,Ang,3.0905,CmdV,-1.6854,AngV,0.8804
TrajControlTask ,34.055,Cmd,3.0659,Ang,3.0813,CmdV,-1.1261,AngV,0.7878
TrajControlTask ,34.060,Cmd,3.0548,Ang,3.0705,CmdV,-0.7718,AngV,0.5601
TrajControlTask ,34.065,Cmd,3.0428,Ang,3.0588,CmdV,-0.7335,AngV,0.3451
TrajControlTask ,34.070,Cmd,3.0302,Ang,3.0472,CmdV,-1.0850,AngV,0.1206
TrajControlTask ,34.075,Cmd,3.0168,Ang,3.0363,CmdV,-1.7360,AngV,-0.0380
TrajControlTask ,34.080,Cmd,3.0027,Ang,3.0261,CmdV,-2.5285,AngV,-0.0699
TrajControlTask ,34.085,Cmd,2.9878,Ang,3.0165,CmdV,-3.2075,AngV,-0.3168
TrajControlTask ,34.090,Cmd,2.9722,Ang,3.0064,CmdV,-3.5762,AngV,-0.6925
TrajControlTask ,34.095,Cmd,2.9558,Ang,2.9948,CmdV,-3.4936,AngV,-1.1810
TrajControlTask ,34.100,Cmd,2.9387,Ang,2.9812,CmdV,-3.0812,AngV,-1.6450
TrajControlTask ,34.105,Cmd,2.9209,Ang,2.9653,CmdV,-2.5542,AngV,-2.0526
TrajControlTask ,34.110,Cmd,2.9025,Ang,2.9479,CmdV,-2.2668,AngV,-2.3027
TrajControlTask ,34.115,Cmd,2.8832,Ang,2.9300,CmdV,-2.4333,AngV,-2.3527
TrajControlTask ,34.120,Cmd,2.8632,Ang,2.9121,CmdV,-2.7519,AngV,-2.2569
TrajControlTask ,34.125,Cmd,2.8426,Ang,2.8942,CmdV,-3.1824,AngV,-2.0909
TrajControlTask ,34.130,Cmd,2.8212,Ang,2.8767,CmdV,-3.7450,AngV,-1.9547
TrajControlTask ,34.135,Cmd,2.7991,Ang,2.8594,CmdV,-4.3231,AngV,-1.9440
TrajControlTask ,34.140,Cmd,2.7764,Ang,2.8421,CmdV,-4.7974,AngV,-2.1654
TrajControlTask ,34.145,Cmd,2.7530,Ang,2.8235,CmdV,-4.7357,AngV,-2.5570
TrajControlTask ,34.150,Cmd,2.7288,Ang,2.8034,CmdV,-4.6072,AngV,-3.0051
TrajControlTask ,34.155,Cmd,2.7040,Ang,2.7817,CmdV,-4.3435,AngV,-3.3860
TrajControlTask ,34.160,Cmd,2.6786,Ang,2.7588,CmdV,-4.2374,AngV,-3.5680
TrajControlTask ,34.165,Cmd,2.6525,Ang,2.7346,CmdV,-4.0271,AngV,-3.5808
TrajControlTask ,34.170,Cmd,2.6257,Ang,2.7093,CmdV,-3.9622,AngV,-3.5946
TrajControlTask ,34.175,Cmd,2.5983,Ang,2.6839,CmdV,-4.2367,AngV,-3.5191
TrajControlTask ,34.180,Cmd,2.5703,Ang,2.6584,CmdV,-4.5181,AngV,-3.4765
TrajControlTask ,34.185,Cmd,2.5416,Ang,2.6325,CmdV,-4.7557,AngV,-3.4244
TrajControlTask ,34.190,Cmd,2.5122,Ang,2.6067,CmdV,-5.1845,AngV,-3.6063
TrajControlTask ,34.195,Cmd,2.4823,Ang,2.5806,CmdV,-5.4415,AngV,-3.8926
TrajControlTask ,34.200,Cmd,2.4518,Ang,2.5535,CmdV,-5.4479,AngV,-4.2257
TrajControlTask ,34.205,Cmd,2.4206,Ang,2.5260,CmdV,-5.6814,AngV,-4.4811
TrajControlTask ,34.210,Cmd,2.3888,Ang,2.4977,CmdV,-5.7367,AngV,-4.7557
TrajControlTask ,34.215,Cmd,2.3565,Ang,2.4684,CmdV,-5.7213,AngV,-4.9888
TrajControlTask ,34.220,Cmd,2.3236,Ang,2.4389,CmdV,-5.9733,AngV,-5.0973
TrajControlTask ,34.225,Cmd,2.2901,Ang,2.4089,CmdV,-6.1588,AngV,-5.0686
TrajControlTask ,34.230,Cmd,2.2560,Ang,2.3785,CmdV,-6.3473,AngV,-5.1644
TrajControlTask ,34.235,Cmd,2.2214,Ang,2.3479,CmdV,-6.6392,AngV,-5.1633
TrajControlTask ,34.240,Cmd,2.1862,Ang,2.3165,CmdV,-6.7206,AngV,-5.1590
TrajControlTask ,34.245,Cmd,2.1505,Ang,2.2844,CmdV,-6.8262,AngV,-5.3549
TrajControlTask ,34.250,Cmd,2.1143,Ang,2.2515,CmdV,-6.8106,AngV,-5.4655
TrajControlTask ,34.255,Cmd,2.0776,Ang,2.2170,CmdV,-6.4809,AngV,-5.5709
TrajControlTask ,34.260,Cmd,2.0403,Ang,2.1819,CmdV,-6.5428,AngV,-5.8231
TrajControlTask ,34.265,Cmd,2.0025,Ang,2.1453,CmdV,-6.1944,AngV,-5.8508
TrajControlTask ,34.270,Cmd,1.9643,Ang,2.1086,CmdV,-6.3808,AngV,-5.9604
TrajControlTask ,34.275,Cmd,1.9255,Ang,2.0713,CmdV,-6.4390,AngV,-6.0732
TrajControlTask ,34.280,Cmd,1.8862,Ang,2.0340,CmdV,-6.6804,AngV,-6.1030
TrajControlTask ,34.285,Cmd,1.8466,Ang,1.9969,CmdV,-7.0467,AngV,-6.1818
TrajControlTask ,34.290,Cmd,1.8064,Ang,1.9596,CmdV,-7.2457,AngV,-6.3872
TrajControlTask ,34.295,Cmd,1.7658,Ang,1.9223,CmdV,-7.5936,AngV,-6.4531
TrajControlTask ,34.300,Cmd,1.7248,Ang,1.8842,CmdV,-7.5287,AngV,-6.8160
TrajControlTask ,34.305,Cmd,1.6833,Ang,1.8457,CmdV,-7.6977,AngV,-6.9629
TrajControlTask ,34.310,Cmd,1.6415,Ang,1.8061,CmdV,-7.4788,AngV,-7.2162
TrajControlTask ,34.315,Cmd,1.5992,Ang,1.7663,CmdV,-7.6712,AngV,-7.3811
TrajControlTask ,34.320,Cmd,1.5565,Ang,1.7253,CmdV,-7.4410,AngV,-7.3567
TrajControlTask ,34.325,Cmd,1.5135,Ang,1.6844,CmdV,-7.6875,AngV,-7.5365
TrajControlTask ,34.330,Cmd,1.4700,Ang,1.6427,CmdV,-7.6228,AngV,-7.3428
TrajControlTask ,34.335,Cmd,1.4262,Ang,1.6014,CmdV,-7.9821,AngV,-7.5110
TrajControlTask ,34.340,Cmd,1.3821,Ang,1.5593,CmdV,-7.9273,AngV,-7.3769
TrajControlTask ,34.345,Cmd,1.3376,Ang,1.5176,CmdV,-8.2773,AngV,-7.6110
TrajControlTask ,34.350,Cmd,1.2928,Ang,1.4747,CmdV,-8.0847,AngV,-7.5983
TrajControlTask ,34.355,Cmd,1.2477,Ang,1.4317,CmdV,-8.1866,AngV,-7.8888
TrajControlTask ,34.360,Cmd,1.2022,Ang,1.3880,CmdV,-8.1239,AngV,-7.9207
TrajControlTask ,34.365,Cmd,1.1565,Ang,1.3444,CmdV,-8.3782,AngV,-8.1559
TrajControlTask ,34.370,Cmd,1.1105,Ang,1.3002,CmdV,-8.3288,AngV,-8.1697
TrajControlTask ,34.375,Cmd,1.0642,Ang,1.2561,CmdV,-8.5347,AngV,-8.3081
TrajControlTask ,34.380,Cmd,1.0176,Ang,1.2113,CmdV,-8.4654,AngV,-8.2783
TrajControlTask ,34.385,Cmd,0.9708,Ang,1.1660,CmdV,-8.4307,AngV,-8.3922
TrajControlTask ,34.390,Cmd,0.9237,Ang,1.1205,CmdV,-8.4622,AngV,-8.3358
TrajControlTask ,34.395,Cmd,0.8765,Ang,1.0744,CmdV,-8.3915,AngV,-8.5114
TrajControlTask ,34.400,Cmd,0.8290,Ang,1.0286,CmdV,-8.6533,AngV,-8.5550
TrajControlTask ,34.405,Cmd,0.7813,Ang,0.9825,CmdV,-8.7075,AngV,-8.7519
TrajControlTask ,34.410,Cmd,0.7334,Ang,0.9367,CmdV,-8.9797,AngV,-8.6657
TrajControlTask ,34.415,Cmd,0.6853,Ang,0.8905,CmdV,-8.9532,AngV,-8.8764
TrajControlTask ,34.420,Cmd,0.6371,Ang,0.8446,CmdV,-9.2035,AngV,-8.7285
TrajControlTask ,34.425,Cmd,0.5887,Ang,0.7982,CmdV,-9.2090,AngV,-8.9775
TrajControlTask ,34.430,Cmd,0.5401,Ang,0.7513,CmdV,-9.1163,AngV,-8.9296
TrajControlTask ,34.435,Cmd,0.4915,Ang,0.7038,CmdV,-8.9684,AngV,-9.1690
TrajControlTask ,34.440,Cmd,0.4427,Ang,0.6553,CmdV,-8.6328,AngV,-9.1318
TrajControlTask ,34.445,Cmd,0.3937,Ang,0.6067,CmdV,-8.6149,AngV,-9.2180
TrajControlTask ,34.450,Cmd,0.3447,Ang,0.5575,CmdV,-8.4761,AngV,-9.1978
TrajControlTask ,34.455,Cmd,0.2957,Ang,0.5087,CmdV,-8.5923,AngV,-9.1243
TrajControlTask ,34.460,Cmd,0.2465,Ang,0.4600,CmdV,-8.7544,AngV,-9.2850
TrajControlTask ,34.465,Cmd,0.1973,Ang,0.4114,CmdV,-8.8200,AngV,-9.1180
TrajControlTask ,34.470,Cmd,0.1480,Ang,0.3635,CmdV,-9.1576,AngV,-9.3234
TrajControlTask ,34.475,Cmd,0.0987,Ang,0.3158,CmdV,-9.3005,AngV,-9.2340
TrajControlTask ,34.480,Cmd,0.0494,Ang,0.2687,CmdV,-9.6715,AngV,-9.5032
TrajControlTask ,34.485,Cmd,0.0000,Ang,0.2222,CmdV,-10.0000,AngV,-9.6192
TrajControlTask ,34.490,Cmd,-0.0493,Ang,0.1753,CmdV,-9.9849,AngV,-9.6873
TrajControlTask ,34.495,Cmd,-0.0987,Ang,0.1279,CmdV,-9.8605,AngV,-9.8682
TrajControlTask ,34.500,Cmd,-0.1480,Ang,0.0791,CmdV,-9.2765,AngV,-9.7267
TrajControlTask ,34.505,Cmd,-0.1973,Ang,0.0293,CmdV,-8.8782,AngV,-9.7969
TrajControlTask ,34.510,Cmd,-0.2465,Ang,-0.0216,CmdV,-8.3302,AngV,-9.7299
TrajControlTask ,34.515,Cmd,-0.2956,Ang,-0.0730,CmdV,-8.0037,AngV,-9.6150
TrajControlTask ,34.520,Cmd,-0.3447,Ang,-0.1236,CmdV,-8.2489,AngV,-9.5884
