VelControlTask  ,79.901,L,-194.577,-272.282,R,194.577,286.343
VelControlTask  ,79.902,L,-193.680,-285.065,R,193.680,281.230
VelControlTask  ,79.903,L,-192.772,-281.230,R,192.772,290.178
VelControlTask  ,79.904,L,-191.846,-283.786,R,191.846,282.508
VelControlTask  ,79.905,L,-190.891,-281.230,R,190.891,283.786
VelControlTask  ,79.906,L,-189.923,-273.560,R,189.923,271.003
VelControlTask  ,79.907,L,-188.938,-276.117,R,188.938,265.890
VelControlTask  ,79.908,L,-187.935,-265.890,R,187.935,258.220
VelControlTask  ,79.909,L,-186.904,-263.333,R,186.904,247.994
VelControlTask  ,79.910,L,-185.865,-253.107,R,185.865,250.550
VelControlTask  ,79.911,L,-184.794,-235.210,R,184.794,230.097
VelControlTask  ,79.912,L,-183.714,-246.715,R,183.714,226.262
VelControlTask  ,79.913,L,-182.618,-239.045,R,182.618,236.489
VelControlTask  ,79.914,L,-181.505,-223.706,R,181.505,221.149
VelControlTask  ,79.915,L,-180.363,-228.819,R,180.363,212.201
VelControlTask  ,79.916,L,-179.212,-224.984,R,179.212,216.036
VelControlTask  ,79.917,L,-178.043,-208.366,R,178.043,199.417
VelControlTask  ,79.918,L,-176.845,-212.201,R,176.845,200.696
VelControlTask  ,79.919,L,-175.641,-203.252,R,175.641,201.974
VelControlTask  ,79.920,L,-174.421,-187.913,R,174.421,186.634
VelControlTask  ,79.921,L,-173.184,-190.469,R,173.184,177.686
VelControlTask  ,79.922,L,-171.915,-176.408,R,171.915,170.016
VelControlTask  ,79.923,L,-170.641,-170.016,R,170.641,175.129
VelControlTask  ,79.924,L,-169.338,-159.790,R,169.338,157.233
VelControlTask  ,79.925,L,-168.032,-168.738,R,168.032,155.955
VelControlTask  ,79.926,L,-166.710,-157.233,R,166.710,143.172
VelControlTask  ,79.927,L,-165.369,-153.398,R,165.369,149.563
VelControlTask  ,79.928,L,-163.998,-144.450,R,163.998,134.223
VelControlTask  ,79.929,L,-162.625,-154.676,R,162.625,131.667
VelControlTask  ,79.930,L,-161.236,-140.615,R,161.236,125.275
VelControlTask  ,79.931,L,-159.818,-140.615,R,159.818,116.327
VelControlTask  ,79.932,L,-158.411,-125.275,R,158.411,123.997
VelControlTask  ,79.933,L,-156.959,-123.997,R,156.959,112.492
VelControlTask  ,79.936,L,-152.541,-111.214,R,152.541,106.100
VelControlTask  ,79.943,L,-141.709,-86.926,R,141.709,84.369
VelControlTask  ,79.950,L,-130.165,-86.926,R,130.165,97.152
VelControlTask  ,79.957,L,-118.019,-134.223,R,118.019,138.058
VelControlTask  ,79.964,L,-105.279,-144.450,R,105.279,158.511
VelControlTask  ,79.971,L,-92.021,-130.388,R,92.021,130.388
VelControlTask  ,79.978,L,-78.294,-99.709,R,78.294,95.874
VelControlTask  ,79.985,L,-64.204,-86.926,R,64.204,77.977
VelControlTask  ,79.992,L,-49.798,-67.751,R,49.798,56.246
VelControlTask  ,79.999,L,-35.149,-49.854,R,35.149,43.463
VelControlTask  ,80.006,L,-20.307,-37.071,R,20.307,26.845
VelControlTask  ,80.013,L,-5.386,-24.288,R, 5.386,12.783
VelControlTask  ,80.020,L, 9.541,-6.392,R,-9.541, 2.557
VelControlTask  ,80.027,L,24.442,19.175,R,-24.442, 0.000
VelControlTask  ,80.034,L,39.243,40.906,R,-39.243,-14.061
VelControlTask  ,80.041,L,53.832,61.359,R,-53.832,-44.741
VelControlTask  ,80.048,L,68.156,67.751,R,-68.156,-80.534
VelControlTask  ,80.055,L,82.148,77.977,R,-82.148,-102.265
VelControlTask  ,80.062,L,95.738,81.812,R,-95.738,-102.265
VelControlTask  ,80.069,L,108.875,100.987,R,-108.875,-98.430
VelControlTask  ,80.076,L,121.445,120.162,R,-121.445,-109.935
VelControlTask  ,80.083,L,133.439,140.615,R,-133.439,-123.997
VelControlTask  ,80.090,L,144.792,149.563,R,-144.792,-148.285
VelControlTask  ,80.097,L,155.421,157.233,R,-155.421,-163.625
VelControlTask  ,80.104,L,165.292,159.790,R,-165.292,-167.460
VelControlTask  ,80.111,L,174.350,175.129,R,-174.350,-166.181
VelControlTask  ,80.118,L,182.554,182.799,R,-182.554,-182.799
VelControlTask  ,80.125,L,189.877,193.026,R,-189.877,-190.469
VelControlTask  ,80.132,L,196.251,195.583,R,-196.251,-203.252
VelControlTask  ,80.139,L,201.669,201.974,R,-201.669,-209.644
VelControlTask  ,80.146,L,206.109,208.366,R,-206.109,-210.922
VelControlTask  ,80.153,L,209.535,210.922,R,-209.535,-210.922
VelControlTask  ,80.160,L,211.930,207.087,R,-211.930,-213.479
VelControlTask  ,80.167,L,213.288,221.149,R,-213.288,-210.922
VelControlTask  ,80.174,L,213.606,227.540,R,-213.606,-212.201
VelControlTask  ,80.181,L,212.873,204.531,R,-212.873,-209.644
VelControlTask  ,80.188,L,211.097,205.809,R,-211.097,-218.592
VelControlTask  ,80.195,L,208.295,203.252,R,-208.295,-204.531
VelControlTask  ,80.202,L,204.464,207.087,R,-204.464,-194.304
VelControlTask  ,80.209,L,199.633,203.252,R,-199.633,-201.974
VelControlTask  ,80.216,L,193.826,195.583,R,-193.826,-194.304
VelControlTask  ,80.223,L,187.073,190.469,R,-187.073,-193.026
VelControlTask  ,80.230,L,179.400,171.295,R,-179.400,-175.129
VelControlTask  ,80.237,L,170.837,168.738,R,-170.837,-163.625
VelControlTask  ,80.244,L,161.451,170.016,R,-161.451,-163.625
VelControlTask  ,80.251,L,151.288,147.006,R,-151.288,-158.511
VelControlTask  ,80.258,L,140.354,132.945,R,-140.354,-140.615
VelControlTask  ,80.265,L,128.748,130.388,R,-128.748,-123.997
VelControlTask  ,80.272,L,116.514,125.275,R,-116.514,-117.605
VelControlTask  ,80.279,L,103.706,103.544,R,-103.706,-99.709
VelControlTask  ,80.286,L,90.391,92.039,R,-90.391,-90.761
VelControlTask  ,80.293,L,76.616,76.699,R,-76.616,-83.091
VelControlTask  ,80.300,L,62.483,66.473,R,-62.483,-66.473
VelControlTask  ,80.307,L,48.063,46.019,R,-48.063,-51.133
VelControlTask  ,80.314,L,33.370,37.071,R,-33.370,-34.515
VelControlTask  ,80.321,L,18.533,28.123,R,-18.533,-21.731
VelControlTask  ,80.328,L, 3.604,19.175,R,-3.604,-10.227
VelControlTask  ,80.335,L,-11.341, 8.948,R,11.341,-2.557
VelControlTask  ,80.342,L,-26.232, 0.000,R,26.232, 0.000
VelControlTask  ,80.349,L,-41.013, 0.000,R,41.013, 0.000
VelControlTask  ,80.356,L,-55.574,-3.835,R,55.574, 0.000
VelControlTask  ,80.363,L,-69.863,-39.628,R,69.863,26.845
VelControlTask  ,80.370,L,-83.809,-103.544,R,83.809,83.091
VelControlTask  ,80.377,L,-97.345,-132.945,R,97.345,125.275
VelControlTask  ,80.384,L,-110.404,-130.388,R,110.404,141.893
VelControlTask  ,80.391,L,-122.925,-111.214,R,122.925,121.440
VelControlTask  ,80.398,L,-134.840,-107.379,R,134.840,117.605
VelControlTask  ,80.405,L,-146.112,-126.553,R,146.112,125.275
VelControlTask  ,80.412,L,-156.654,-157.233,R,156.654,149.563
VelControlTask  ,80.419,L,-166.426,-176.408,R,166.426,162.346
VelControlTask  ,80.426,L,-175.384,-193.026,R,175.384,191.748
VelControlTask  ,80.433,L,-183.485,-194.304,R,183.485,194.304
VelControlTask  ,80.440,L,-190.688,-186.634,R,190.688,191.748
VelControlTask  ,80.447,L,-196.953,-185.356,R,196.953,186.634
VelControlTask  ,80.454,L,-202.257,-177.686,R,202.257,195.583
VelControlTask  ,80.461,L,-206.579,-208.366,R,206.579,199.417
VelControlTask  ,80.468,L,-209.876,-219.871,R,209.876,209.644
VelControlTask  ,80.475,L,-212.148,-227.540,R,212.148,223.706
VelControlTask  ,80.482,L,-213.384,-223.706,R,213.384,222.427
VelControlTask  ,80.489,L,-213.573,-194.304,R,213.573,213.479
VelControlTask  ,80.496,L,-212.714,-205.809,R,212.714,210.922
VelControlTask  ,80.503,L,-210.818,-203.252,R,210.818,201.974
VelControlTask  ,80.510,L,-207.889,-216.036,R,207.889,212.201
VelControlTask  ,80.517,L,-203.932,-204.531,R,203.932,209.644
VelControlTask  ,80.524,L,-198.984,-209.644,R,198.984,204.531
VelControlTask  ,80.531,L,-193.064,-200.696,R,193.064,196.861
VelControlTask  ,80.538,L,-186.195,-177.686,R,186.195,191.748
VelControlTask  ,80.545,L,-178.415,-171.295,R,178.415,189.191
VelControlTask  ,80.552,L,-169.763,-163.625,R,169.763,181.521
VelControlTask  ,80.559,L,-160.279,-168.738,R,160.279,155.955
VelControlTask  ,80.566,L,-150.009,-159.790,R,150.009,153.398
VelControlTask  ,80.573,L,-138.991,-143.172,R,138.991,150.841
VelControlTask  ,80.580,L,-127.307,-134.223,R,127.307,130.388
VelControlTask  ,80.587,L,-114.997,-108.657,R,114.997,108.657
VelControlTask  ,80.594,L,-102.126,-97.152,R,102.126,104.822
VelControlTask  ,80.601,L,-88.756,-97.152,R,88.756,94.595
VelControlTask  ,80.608,L,-74.949,-80.534,R,74.949,77.977
VelControlTask  ,80.615,L,-60.776,-63.916,R,60.776,72.864
VelControlTask  ,80.622,L,-46.306,-48.576,R,46.306,58.803
VelControlTask  ,80.629,L,-31.589,-39.628,R,31.589,42.184
VelControlTask  ,80.636,L,-16.736,-28.123,R,16.736,24.288
VelControlTask  ,80.643,L,-1.802,-16.618,R, 1.802,12.783
VelControlTask  ,80.650,L,13.141,-6.392,R,-13.141, 2.557
VelControlTask  ,80.657,L,28.019, 0.000,R,-28.019, 0.000
VelControlTask  ,80.664,L,42.760, 0.000,R,-42.760, 0.000
VelControlTask  ,80.671,L,57.293, 1.278,R,-57.293,-16.618
VelControlTask  ,80.678,L,71.544,51.133,R,-71.544,-62.638
VelControlTask  ,80.684,L,83.488,106.100,R,-83.488,-102.265
VelControlTask  ,80.690,L,95.132,131.667,R,-95.132,-126.553
VelControlTask  ,80.696,L,106.434,131.667,R,-106.434,-118.883
VelControlTask  ,80.702,L,117.352,118.883,R,-117.352,-111.214
VelControlTask  ,80.708,L,127.831,103.544,R,-127.831,-102.265
VelControlTask  ,80.714,L,137.868,117.605,R,-137.868,-121.440
VelControlTask  ,80.720,L,147.409,138.058,R,-147.409,-157.233
VelControlTask  ,80.726,L,156.417,155.955,R,-156.417,-161.068
VelControlTask  ,80.732,L,164.862,180.243,R,-164.862,-180.243
VelControlTask  ,80.738,L,172.713,186.634,R,-172.713,-170.016
VelControlTask  ,80.744,L,179.943,194.304,R,-179.943,-177.686
VelControlTask  ,80.751,L,187.544,193.026,R,-187.544,-173.851
VelControlTask  ,80.758,L,194.249,186.634,R,-194.249,-187.913
VelControlTask  ,80.765,L,199.988,199.417,R,-199.988,-187.913
VelControlTask  ,80.772,L,204.750,201.974,R,-204.750,-208.366
VelControlTask  ,80.779,L,208.512,214.757,R,-208.512,-213.479
VelControlTask  ,80.786,L,211.250,228.819,R,-211.250,-221.149
VelControlTask  ,80.793,L,212.955,227.540,R,-212.955,-210.922
VelControlTask  ,80.800,L,213.616,203.252,R,-213.616,-203.252
VelControlTask  ,80.807,L,213.234,201.974,R,-213.234,-212.201
VelControlTask  ,80.814,L,211.803,213.479,R,-211.803,-214.757
VelControlTask  ,80.821,L,209.334,226.262,R,-209.334,-210.922
VelControlTask  ,80.828,L,205.845,199.417,R,-205.845,-207.087
VelControlTask  ,80.835,L,201.344,196.861,R,-201.344,-204.531
VelControlTask  ,80.842,L,195.858,193.026,R,-195.858,-205.809
VelControlTask  ,80.849,L,189.405,199.417,R,-189.405,-196.861
VelControlTask  ,80.856,L,182.033,184.078,R,-182.033,-182.799
VelControlTask  ,80.863,L,173.767,171.295,R,-173.767,-173.851
VelControlTask  ,80.870,L,164.666,161.068,R,-164.666,-170.016
VelControlTask  ,80.877,L,154.734,152.120,R,-154.734,-158.511
VelControlTask  ,80.884,L,144.053,140.615,R,-144.053,-144.450
VelControlTask  ,80.891,L,132.668,130.388,R,-132.668,-125.275
VelControlTask  ,80.898,L,120.636,127.832,R,-120.636,-126.553
VelControlTask  ,80.905,L,108.011,120.162,R,-108.011,-108.657
VelControlTask  ,80.912,L,94.839,100.987,R,-94.839,-100.987
VelControlTask  ,80.919,L,81.221,85.647,R,-81.221,-92.039
VelControlTask  ,80.926,L,67.225,62.638,R,-67.225,-67.751
VelControlTask  ,80.933,L,52.860,52.411,R,-52.860,-54.968
VelControlTask  ,80.940,L,38.256,44.741,R,-38.256,-39.628
VelControlTask  ,80.947,L,23.465,31.958,R,-23.465,-23.010
VelControlTask  ,80.954,L, 8.559,24.288,R,-8.559,-14.061
VelControlTask  ,80.961,L,-6.389,14.061,R, 6.389,-5.113
VelControlTask  ,80.968,L,-21.326, 3.835,R,21.326, 0.000
VelControlTask  ,80.975,L,-36.138, 0.000,R,36.138, 0.000
VelControlTask  ,80.981,L,-48.702, 0.000,R,48.702, 0.000
VelControlTask  ,80.987,L,-61.071,-17.896,R,61.071, 0.000
VelControlTask  ,80.993,L,-73.239,-56.246,R,73.239,38.350
VelControlTask  ,80.999,L,-85.144,-102.265,R,85.144,84.369
VelControlTask  ,81.005,L,-96.743,-131.667,R,96.743,129.110
VelControlTask  ,81.011,L,-107.993,-134.223,R,107.993,147.006
VelControlTask  ,81.017,L,-118.838,-108.657,R,118.838,132.945
VelControlTask  ,81.023,L,-129.272,-99.709,R,129.272,111.214
VelControlTask  ,81.029,L,-139.240,-107.379,R,139.240,112.492
VelControlTask  ,81.035,L,-148.706,-131.667,R,148.706,125.275
VelControlTask  ,81.041,L,-157.637,-159.790,R,157.637,140.615
VelControlTask  ,81.048,L,-167.334,-193.026,R,167.334,167.460
VelControlTask  ,81.055,L,-176.213,-201.974,R,176.213,195.583
VelControlTask  ,81.062,L,-184.225,-191.748,R,184.225,201.974
VelControlTask  ,81.069,L,-191.336,-186.634,R,191.336,186.634
VelControlTask  ,81.076,L,-197.514,-191.748,R,197.514,189.191
VelControlTask  ,81.083,L,-202.722,-189.191,R,202.722,187.913
VelControlTask  ,81.090,L,-206.936,-212.201,R,206.936,194.304
VelControlTask  ,81.097,L,-210.142,-223.706,R,210.142,222.427
VelControlTask  ,81.104,L,-212.317,-231.375,R,212.317,227.540
VelControlTask  ,81.111,L,-213.447,-209.644,R,213.447,217.314
VelControlTask  ,81.118,L,-213.534,-204.531,R,213.534,209.644
VelControlTask  ,81.125,L,-212.578,-203.252,R,212.578,201.974
VelControlTask  ,81.132,L,-210.578,-208.366,R,210.578,208.366
VelControlTask  ,81.139,L,-207.547,-212.201,R,207.547,212.201
VelControlTask  ,81.146,L,-203.502,-208.366,R,203.502,212.201
VelControlTask  ,81.153,L,-198.453,-204.531,R,198.453,199.417
VelControlTask  ,81.160,L,-192.435,-196.861,R,192.435,189.191
VelControlTask  ,81.167,L,-185.477,-182.799,R,185.477,185.356
VelControlTask  ,81.174,L,-177.614,-171.295,R,177.614,175.129
VelControlTask  ,81.181,L,-168.876,-163.625,R,168.876,166.181
VelControlTask  ,81.188,L,-159.299,-153.398,R,159.299,161.068
VelControlTask  ,81.195,L,-148.972,-158.511,R,148.972,152.120
VelControlTask  ,81.202,L,-137.899,-143.172,R,137.899,144.450
VelControlTask  ,81.209,L,-126.135,-139.337,R,126.135,127.832
VelControlTask  ,81.216,L,-113.770,-121.440,R,113.770,117.605
VelControlTask  ,81.223,L,-100.848,-99.709,R,100.848,106.100
VelControlTask  ,81.230,L,-87.430,-86.926,R,87.430,86.926
VelControlTask  ,81.237,L,-73.585,-70.307,R,73.585,76.699
VelControlTask  ,81.244,L,-59.362,-61.359,R,59.362,62.638
VelControlTask  ,81.251,L,-44.885,-47.298,R,44.885,53.689
VelControlTask  ,81.258,L,-30.170,-40.906,R,30.170,35.793
VelControlTask  ,81.265,L,-15.286,-30.680,R,15.286,21.731
VelControlTask  ,81.272,L,-0.348,-17.896,R, 0.348,10.227
VelControlTask  ,81.279,L,14.592,-8.948,R,-14.592, 1.278
VelControlTask  ,81.285,L,27.349,-1.278,R,-27.349, 0.000
VelControlTask  ,81.291,L,40.008, 0.000,R,-40.008, 0.000
VelControlTask  ,81.297,L,52.503, 0.000,R,-52.503, 0.000
VelControlTask  ,81.303,L,64.829,35.793,R,-64.829,-21.731
VelControlTask  ,81.309,L,76.922,77.977,R,-76.922,-67.751
VelControlTask  ,81.315,L,88.737,118.883,R,-88.737,-118.883
VelControlTask  ,81.321,L,100.233,129.110,R,-100.233,-129.110
VelControlTask  ,81.327,L,111.350,131.667,R,-111.350,-126.553
VelControlTask  ,81.333,L,122.084,113.770,R,-122.084,-112.492
VelControlTask  ,81.339,L,132.379,111.214,R,-132.379,-102.265
VelControlTask  ,81.345,L,142.197,130.388,R,-142.197,-129.110
VelControlTask  ,81.351,L,151.504,138.058,R,-151.504,-147.006
VelControlTask  ,81.358,L,161.667,172.573,R,-161.667,-164.903
VelControlTask  ,81.365,L,171.034,195.583,R,-171.034,-171.295
VelControlTask  ,81.372,L,179.566,187.913,R,-179.566,-185.356
VelControlTask  ,81.379,L,187.222,181.521,R,-187.222,-180.243
VelControlTask  ,81.386,L,193.965,178.964,R,-193.965,-180.243
VelControlTask  ,81.393,L,199.749,195.583,R,-199.749,-185.356
VelControlTask  ,81.400,L,204.558,205.809,R,-204.558,-209.644
VelControlTask  ,81.407,L,208.364,212.201,R,-208.364,-214.757
VelControlTask  ,81.414,L,211.147,219.871,R,-211.147,-226.262
VelControlTask  ,81.421,L,212.899,219.871,R,-212.899,-207.087
VelControlTask  ,81.428,L,213.611,214.757,R,-213.611,-205.809
VelControlTask  ,81.435,L,213.271,204.531,R,-213.271,-205.809
VelControlTask  ,81.442,L,211.887,212.201,R,-211.887,-217.314
VelControlTask  ,81.449,L,209.470,217.314,R,-209.470,-209.644
VelControlTask  ,81.456,L,206.023,208.366,R,-206.023,-210.922
VelControlTask  ,81.463,L,201.568,199.417,R,-201.568,-201.974
VelControlTask  ,81.470,L,196.128,199.417,R,-196.128,-199.417
VelControlTask  ,81.477,L,189.727,193.026,R,-189.727,-201.974
VelControlTask  ,81.484,L,182.395,180.243,R,-182.395,-195.583
VelControlTask  ,81.491,L,174.172,173.851,R,-174.172,-184.078
VelControlTask  ,81.498,L,165.085,158.511,R,-165.085,-167.460
VelControlTask  ,81.505,L,155.197,164.903,R,-155.197,-159.790
VelControlTask  ,81.512,L,144.551,141.893,R,-144.551,-144.450
VelControlTask  ,81.519,L,133.198,126.553,R,-133.198,-123.997
VelControlTask  ,81.526,L,121.193,129.110,R,-121.193,-131.667
VelControlTask  ,81.533,L,108.593,113.770,R,-108.593,-109.935
VelControlTask  ,81.540,L,95.462,100.987,R,-95.462,-97.152
VelControlTask  ,81.547,L,81.865,81.812,R,-81.865,-85.647
VelControlTask  ,81.554,L,67.846,65.194,R,-67.846,-65.194
VelControlTask  ,81.561,L,53.514,54.968,R,-53.514,-49.854
VelControlTask  ,81.568,L,38.921,46.019,R,-38.921,-38.350
VelControlTask  ,81.575,L,24.137,33.236,R,-24.137,-25.566
VelControlTask  ,81.582,L, 9.234,24.288,R,-9.234,-16.618
VelControlTask  ,81.589,L,-5.714,16.618,R, 5.714,-6.392
VelControlTask  ,81.596,L,-20.633, 5.113,R,20.633, 0.000
VelControlTask  ,81.602,L,-33.350, 0.000,R,33.350, 0.000
VelControlTask  ,81.608,L,-45.946, 0.000,R,45.946, 0.000
VelControlTask  ,81.614,L,-58.376,-12.783,R,58.376, 0.000
VelControlTask  ,81.620,L,-70.578,-46.019,R,70.578,26.845
VelControlTask  ,81.626,L,-82.545,-102.265,R,82.545,74.142
VelControlTask  ,81.632,L,-94.215,-138.058,R,94.215,116.327
VelControlTask  ,81.638,L,-105.546,-136.780,R,105.546,148.285
VelControlTask  ,81.644,L,-116.497,-122.718,R,116.497,140.615
VelControlTask  ,81.650,L,-127.027,-104.822,R,127.027,117.605
VelControlTask  ,81.656,L,-137.100,-113.770,R,137.100,112.492
VelControlTask  ,81.662,L,-146.679,-130.388,R,146.679,120.162
VelControlTask  ,81.668,L,-155.716,-144.450,R,155.716,154.676
VelControlTask  ,81.675,L,-165.575,-177.686,R,165.575,167.460
VelControlTask  ,81.682,L,-174.600,-186.634,R,174.600,203.252
VelControlTask  ,81.689,L,-182.778,-181.521,R,182.778,200.696
VelControlTask  ,81.696,L,-190.072,-171.295,R,190.072,185.356
VelControlTask  ,81.703,L,-196.428,-177.686,R,196.428,181.521
VelControlTask  ,81.710,L,-201.819,-172.573,R,201.819,191.748
VelControlTask  ,81.717,L,-206.221,-199.417,R,206.221,200.696
VelControlTask  ,81.724,L,-209.616,-226.262,R,209.616,212.201
VelControlTask  ,81.731,L,-211.988,-232.654,R,211.988,219.871
VelControlTask  ,81.738,L,-213.313,-218.592,R,213.313,217.314
VelControlTask  ,81.745,L,-213.598,-207.087,R,213.598,216.036
VelControlTask  ,81.752,L,-212.841,-200.696,R,212.841,203.252
VelControlTask  ,81.759,L,-211.031,-212.201,R,211.031,209.644
VelControlTask  ,81.766,L,-208.193,-199.417,R,208.193,207.087
VelControlTask  ,81.773,L,-204.339,-218.592,R,204.339,216.036
VelControlTask  ,81.780,L,-199.481,-210.922,R,199.481,203.252
VelControlTask  ,81.787,L,-193.636,-198.139,R,193.636,194.304
VelControlTask  ,81.794,L,-186.854,-189.191,R,186.854,185.356
VelControlTask  ,81.801,L,-179.168,-182.799,R,179.168,178.964
VelControlTask  ,81.808,L,-170.591,-167.460,R,170.591,173.851
VelControlTask  ,81.815,L,-161.168,-167.460,R,161.168,162.346
VelControlTask  ,81.822,L,-150.971,-147.006,R,150.971,148.285
VelControlTask  ,81.829,L,-140.030,-135.502,R,140.030,143.172
VelControlTask  ,81.836,L,-128.405,-122.718,R,128.405,123.997
VelControlTask  ,81.843,L,-116.152,-120.162,R,116.152,113.770
VelControlTask  ,81.850,L,-103.312,-106.100,R,103.312,106.100
VelControlTask  ,81.857,L,-90.001,-102.265,R,90.001,90.761
VelControlTask  ,81.864,L,-76.233,-79.256,R,76.233,67.751
VelControlTask  ,81.871,L,-62.072,-61.359,R,62.072,70.307
VelControlTask  ,81.878,L,-47.624,-47.298,R,47.624,56.246
VelControlTask  ,81.885,L,-32.945,-39.628,R,32.945,38.350
